data
"acc_x:0.0, acc_y:0.0, acc_z:0.0, gyro_x:0.0, gyro_y:0.0, gyro_z:0.0"
"acc_x:-0.29734, acc_y:0.0046, acc_z:-0.99847, gyro_x:0.01996, gyro_y:0.00423, gyro_z:-0.1329"
"acc_x:0.01096, acc_y:-0.06133, acc_z:-1.01412, gyro_x:-0.00303, gyro_y:0.01821, gyro_z:0.13132"
"acc_x:0.01274, acc_y:0.04727, acc_z:-1.00877, gyro_x:-0.00219, gyro_y:0.01592, gyro_z:0.08796"
"acc_x:-0.16915, acc_y:-0.05734, acc_z:-0.99754, gyro_x:0.00879, gyro_y:0.02665, gyro_z:-0.01836"
"acc_x:0.17197, acc_y:0.0405, acc_z:-1.00494, gyro_x:0.00275, gyro_y:0.0103, gyro_z:0.02102"
"acc_x:-0.1885, acc_y:-0.01356, acc_z:-1.00226, gyro_x:0.02669, gyro_y:-0.02897, gyro_z:-0.00832"
"acc_x:0.00239, acc_y:0.03055, acc_z:-1.00191, gyro_x:-0.00965, gyro_y:0.03687, gyro_z:-0.02838"
"acc_x:0.11776, acc_y:0.02572, acc_z:-1.0052, gyro_x:0.00505, gyro_y:-0.00498, gyro_z:-0.02512"
"acc_x:-0.19864, acc_y:-0.07875, acc_z:-0.98535, gyro_x:0.00318, gyro_y:0.03906, gyro_z:0.05005"
"acc_x:-0.01497, acc_y:-0.00302, acc_z:-1.00094, gyro_x:-0.00155, gyro_y:0.00907, gyro_z:0.02546"
"acc_x:-0.00972, acc_y:0.0199, acc_z:-1.00121, gyro_x:0.00115, gyro_y:0.0115, gyro_z:-0.00826"
"acc_x:-0.00119, acc_y:0.01309, acc_z:-1.00223, gyro_x:0.00688, gyro_y:0.01353, gyro_z:0.00368"
"acc_x:-0.01063, acc_y:0.01355, acc_z:-1.00299, gyro_x:0.00491, gyro_y:0.0089, gyro_z:0.00406"
"acc_x:0.1997, acc_y:-0.03004, acc_z:-1.00723, gyro_x:0.01512, gyro_y:0.03582, gyro_z:0.10367"
"acc_x:0.23639, acc_y:0.07961, acc_z:-0.99189, gyro_x:0.04212, gyro_y:0.00192, gyro_z:-0.03367"
"acc_x:-0.31309, acc_y:0.00517, acc_z:-0.96683, gyro_x:-0.0509, gyro_y:0.04104, gyro_z:-0.07095"
"acc_x:0.11397, acc_y:-0.03952, acc_z:-1.00225, gyro_x:0.01563, gyro_y:0.04001, gyro_z:0.04826"
"acc_x:0.06684, acc_y:0.06308, acc_z:-0.96535, gyro_x:0.02501, gyro_y:-0.0146, gyro_z:-0.05448"
"acc_x:-0.25568, acc_y:-0.03689, acc_z:-0.97632, gyro_x:0.0403, gyro_y:0.04266, gyro_z:0.3194"
"acc_x:0.15807, acc_y:-0.05859, acc_z:-1.00511, gyro_x:0.01745, gyro_y:0.01885, gyro_z:-0.0143"
"acc_x:-0.17447, acc_y:0.0415, acc_z:-1.00453, gyro_x:0.00661, gyro_y:-0.01494, gyro_z:-0.01764"
"acc_x:0.04221, acc_y:0.00548, acc_z:-1.00355, gyro_x:-0.00291, gyro_y:-0.01039, gyro_z:0.03406"
"acc_x:-0.16559, acc_y:0.07416, acc_z:-0.99778, gyro_x:0.00557, gyro_y:-0.00501, gyro_z:-0.06325"
"acc_x:-0.00451, acc_y:-0.01174, acc_z:-1.00251, gyro_x:0.00918, gyro_y:0.0021, gyro_z:0.07077"
"acc_x:-0.02426, acc_y:0.00404, acc_z:-1.00074, gyro_x:0.00411, gyro_y:0.00491, gyro_z:0.01624"
"acc_x:-0.00749, acc_y:0.01741, acc_z:-1.00058, gyro_x:0.00803, gyro_y:0.01198, gyro_z:-0.00058"
"acc_x:-0.01197, acc_y:0.02516, acc_z:-0.99217, gyro_x:0.02284, gyro_y:0.02236, gyro_z:-0.0177"
"acc_x:0.06386, acc_y:-0.05351, acc_z:-0.99956, gyro_x:-0.01276, gyro_y:0.0788, gyro_z:2.51437"
"acc_x:0.02544, acc_y:-0.03707, acc_z:-0.96189, gyro_x:-0.05197, gyro_y:0.0507, gyro_z:2.32672"
"acc_x:0.06585, acc_y:0.01496, acc_z:-0.96911, gyro_x:0.03159, gyro_y:0.02597, gyro_z:2.4338"
"acc_x:0.07315, acc_y:-0.0129, acc_z:-0.98321, gyro_x:0.05557, gyro_y:0.01835, gyro_z:2.53877"
"acc_x:0.0769, acc_y:-0.03207, acc_z:-1.01236, gyro_x:0.0161, gyro_y:-0.01519, gyro_z:2.58352"
"acc_x:0.05683, acc_y:-0.04047, acc_z:-1.01261, gyro_x:0.00749, gyro_y:-0.0262, gyro_z:2.57586"
"acc_x:0.0271, acc_y:0.07893, acc_z:-0.99609, gyro_x:-0.00984, gyro_y:-0.00524, gyro_z:0.81785"
"acc_x:0.01346, acc_y:0.07689, acc_z:-0.9981, gyro_x:0.00613, gyro_y:-0.00196, gyro_z:0.44381"
"acc_x:-0.00625, acc_y:-0.02472, acc_z:-1.00297, gyro_x:-0.00049, gyro_y:0.01362, gyro_z:-0.01856"
"acc_x:-0.01208, acc_y:0.00337, acc_z:-1.00014, gyro_x:0.00273, gyro_y:0.01037, gyro_z:0.00656"
"acc_x:-0.0085, acc_y:0.00557, acc_z:-1.00046, gyro_x:0.00268, gyro_y:0.00892, gyro_z:-0.00323"
"acc_x:-0.00725, acc_y:0.00554, acc_z:-1.00124, gyro_x:0.00604, gyro_y:0.00852, gyro_z:0.00674"
"acc_x:0.0, acc_y:0.00508, acc_z:-1.00019, gyro_x:0.00559, gyro_y:0.00796, gyro_z:0.00225"
"acc_x:0.00355, acc_y:0.00415, acc_z:-0.99959, gyro_x:0.00543, gyro_y:0.00991, gyro_z:0.00134"
"acc_x:0.0008, acc_y:0.007, acc_z:-0.99899, gyro_x:0.00738, gyro_y:0.00483, gyro_z:-0.00743"
"acc_x:-0.00064, acc_y:0.00038, acc_z:-1.00071, gyro_x:0.00537, gyro_y:0.01107, gyro_z:0.00348"
"acc_x:-0.00328, acc_y:0.00892, acc_z:-1.00037, gyro_x:0.00312, gyro_y:0.0102, gyro_z:-0.00267"
"acc_x:-0.0054, acc_y:0.00333, acc_z:-1.00005, gyro_x:0.00248, gyro_y:0.01108, gyro_z:0.00147"
"acc_x:-0.00499, acc_y:0.00461, acc_z:-1.00001, gyro_x:0.00592, gyro_y:0.01054, gyro_z:3e-05"
"acc_x:-0.00271, acc_y:0.0058, acc_z:-1.00153, gyro_x:0.00491, gyro_y:0.01069, gyro_z:0.00109"
"acc_x:-0.00532, acc_y:0.00439, acc_z:-0.9999, gyro_x:0.00416, gyro_y:0.00861, gyro_z:0.00149"
"acc_x:-0.00547, acc_y:0.00435, acc_z:-1.00131, gyro_x:0.00376, gyro_y:0.00916, gyro_z:0.00154"
"acc_x:-0.00526, acc_y:0.00496, acc_z:-0.99937, gyro_x:0.00477, gyro_y:0.00993, gyro_z:0.00093"
"acc_x:-0.00388, acc_y:0.00421, acc_z:-1.00088, gyro_x:0.00193, gyro_y:0.00849, gyro_z:0.00124"
"acc_x:-0.00477, acc_y:0.00268, acc_z:-1.00072, gyro_x:0.00611, gyro_y:0.00979, gyro_z:0.00073"
"acc_x:-0.00477, acc_y:0.00479, acc_z:-1.00095, gyro_x:0.00397, gyro_y:0.00886, gyro_z:-0.0025"
"acc_x:-0.00514, acc_y:0.00489, acc_z:-1.0021, gyro_x:0.00249, gyro_y:0.00806, gyro_z:0.001"
"acc_x:-0.00517, acc_y:0.00534, acc_z:-1.00215, gyro_x:0.00381, gyro_y:0.01131, gyro_z:0.0003"
"acc_x:-0.00453, acc_y:0.00431, acc_z:-1.00014, gyro_x:0.00346, gyro_y:0.01233, gyro_z:0.00037"
"acc_x:-0.00376, acc_y:0.00318, acc_z:-1.00195, gyro_x:0.00329, gyro_y:0.00891, gyro_z:0.00128"
"acc_x:-0.00526, acc_y:0.00455, acc_z:-0.99953, gyro_x:0.00562, gyro_y:0.00865, gyro_z:0.00116"
"acc_x:-0.00443, acc_y:0.00352, acc_z:-1.00178, gyro_x:0.00617, gyro_y:0.0081, gyro_z:-0.00075"
"acc_x:-0.00456, acc_y:0.00463, acc_z:-1.00159, gyro_x:0.00342, gyro_y:0.00711, gyro_z:0.00341"
"acc_x:-0.00531, acc_y:0.00445, acc_z:-1.00278, gyro_x:0.00528, gyro_y:0.0075, gyro_z:0.00044"
"acc_x:-0.00495, acc_y:0.00434, acc_z:-1.00138, gyro_x:0.00564, gyro_y:0.01075, gyro_z:-0.00024"
"acc_x:-0.00543, acc_y:0.00448, acc_z:-1.00151, gyro_x:0.00401, gyro_y:0.00727, gyro_z:0.00131"
"acc_x:-0.00504, acc_y:0.00427, acc_z:-1.00026, gyro_x:0.0051, gyro_y:0.00805, gyro_z:0.00015"
"acc_x:-0.00367, acc_y:0.00453, acc_z:-1.00231, gyro_x:0.00379, gyro_y:0.01117, gyro_z:0.00066"
"acc_x:-0.00466, acc_y:0.00522, acc_z:-1.00098, gyro_x:0.00309, gyro_y:0.00765, gyro_z:-0.00115"
"acc_x:-0.00433, acc_y:0.00366, acc_z:-1.00212, gyro_x:0.00718, gyro_y:0.00715, gyro_z:7e-05"
"acc_x:-0.0045, acc_y:0.00417, acc_z:-1.00279, gyro_x:0.00393, gyro_y:0.00756, gyro_z:0.00268"
"acc_x:-0.00301, acc_y:0.00476, acc_z:-1.00173, gyro_x:0.00413, gyro_y:0.00898, gyro_z:0.00147"
"acc_x:-0.00441, acc_y:0.00301, acc_z:-1.00077, gyro_x:0.00653, gyro_y:0.01153, gyro_z:-0.00091"
"acc_x:-0.0044, acc_y:0.00388, acc_z:-1.00167, gyro_x:0.00526, gyro_y:0.00974, gyro_z:0.00302"
"acc_x:-0.00375, acc_y:0.00376, acc_z:-1.00247, gyro_x:0.00651, gyro_y:0.00744, gyro_z:0.00193"
"acc_x:-0.00323, acc_y:0.01131, acc_z:-1.0001, gyro_x:0.0034, gyro_y:0.01205, gyro_z:-0.01731"
"acc_x:0.15475, acc_y:0.00348, acc_z:-0.99663, gyro_x:0.00563, gyro_y:0.04128, gyro_z:-0.00218"
"acc_x:0.28524, acc_y:0.01649, acc_z:-1.01378, gyro_x:0.00086, gyro_y:-0.01814, gyro_z:-0.04218"
"acc_x:0.02735, acc_y:0.02932, acc_z:-1.00545, gyro_x:-0.03555, gyro_y:-0.05183, gyro_z:-0.00894"
"acc_x:-0.28877, acc_y:-0.01681, acc_z:-0.99005, gyro_x:-0.01702, gyro_y:0.03416, gyro_z:0.03935"
"acc_x:0.23402, acc_y:0.02066, acc_z:-1.00671, gyro_x:0.03761, gyro_y:0.04744, gyro_z:0.00563"
"acc_x:-0.23516, acc_y:-0.02029, acc_z:-1.00629, gyro_x:0.04505, gyro_y:-0.03603, gyro_z:0.00079"
"acc_x:0.05988, acc_y:0.17098, acc_z:-0.99962, gyro_x:0.00679, gyro_y:0.03371, gyro_z:-0.07136"
"acc_x:-0.00895, acc_y:-0.03549, acc_z:-0.99945, gyro_x:-0.01267, gyro_y:0.02468, gyro_z:-0.11817"
"acc_x:-0.15989, acc_y:0.03145, acc_z:-1.00229, gyro_x:-0.0048, gyro_y:0.02311, gyro_z:0.1081"
"acc_x:0.08827, acc_y:-0.00083, acc_z:-1.01551, gyro_x:0.00432, gyro_y:-0.00835, gyro_z:0.00606"
"acc_x:-0.07714, acc_y:0.00778, acc_z:-1.00404, gyro_x:0.00418, gyro_y:-0.01723, gyro_z:0.00808"
"acc_x:-0.03421, acc_y:-0.0142, acc_z:-0.99954, gyro_x:-0.00471, gyro_y:0.03833, gyro_z:0.04237"
"acc_x:0.00287, acc_y:-0.00505, acc_z:-1.00424, gyro_x:0.00259, gyro_y:-0.00994, gyro_z:0.05025"
"acc_x:-0.0492, acc_y:0.00787, acc_z:-0.99911, gyro_x:0.00971, gyro_y:0.01136, gyro_z:0.01954"
"acc_x:0.27162, acc_y:0.016, acc_z:-1.02498, gyro_x:0.00884, gyro_y:0.01473, gyro_z:0.03755"
"acc_x:0.11384, acc_y:-0.00296, acc_z:-1.03538, gyro_x:-0.01132, gyro_y:-0.11372, gyro_z:-0.02143"
"acc_x:-0.30456, acc_y:-0.00111, acc_z:-0.97848, gyro_x:0.036, gyro_y:0.00959, gyro_z:-0.15125"
"acc_x:0.21752, acc_y:0.07278, acc_z:-1.00505, gyro_x:0.01325, gyro_y:0.02433, gyro_z:0.03506"
"acc_x:-0.16928, acc_y:-0.02444, acc_z:-1.02717, gyro_x:0.03219, gyro_y:-0.07318, gyro_z:0.04294"
"acc_x:-0.11932, acc_y:0.04345, acc_z:-0.99126, gyro_x:-0.03657, gyro_y:0.04912, gyro_z:-0.0057"
"acc_x:0.24141, acc_y:0.06213, acc_z:-0.99145, gyro_x:0.02615, gyro_y:-0.00036, gyro_z:-0.08194"
"acc_x:-0.30283, acc_y:-0.01274, acc_z:-0.99766, gyro_x:-0.00455, gyro_y:-0.00322, gyro_z:0.07847"
"acc_x:0.13251, acc_y:0.04939, acc_z:-1.00343, gyro_x:0.01429, gyro_y:0.00161, gyro_z:-0.12447"
"acc_x:-0.09466, acc_y:-0.02329, acc_z:-1.00439, gyro_x:0.00183, gyro_y:-0.00056, gyro_z:-0.022"
"acc_x:-0.0201, acc_y:-0.02987, acc_z:-1.00257, gyro_x:-0.00334, gyro_y:0.01236, gyro_z:0.00931"
"acc_x:-0.01065, acc_y:-0.00283, acc_z:-1.00065, gyro_x:-0.00073, gyro_y:0.01141, gyro_z:0.03221"
"acc_x:0.0597, acc_y:-0.00793, acc_z:-0.99558, gyro_x:0.00769, gyro_y:0.03686, gyro_z:-0.00897"
"acc_x:0.31323, acc_y:0.04739, acc_z:-1.04387, gyro_x:0.02339, gyro_y:0.00501, gyro_z:-0.0672"
"acc_x:-0.16919, acc_y:0.03852, acc_z:-1.0037, gyro_x:0.00191, gyro_y:-0.12348, gyro_z:-0.05539"
"acc_x:-0.13434, acc_y:0.07211, acc_z:-0.98331, gyro_x:-0.03902, gyro_y:0.03074, gyro_z:-0.10042"
"acc_x:0.17887, acc_y:-0.00161, acc_z:-1.00505, gyro_x:-0.04899, gyro_y:-0.00649, gyro_z:0.04412"
"acc_x:-0.30113, acc_y:-0.00795, acc_z:-0.97535, gyro_x:-0.01549, gyro_y:0.00272, gyro_z:0.07881"
"acc_x:0.06541, acc_y:0.01296, acc_z:-0.99639, gyro_x:-0.02651, gyro_y:-0.02831, gyro_z:-0.02029"
"acc_x:-0.1402, acc_y:0.08106, acc_z:-1.00111, gyro_x:-0.02953, gyro_y:0.04001, gyro_z:-0.21419"
"acc_x:-0.03756, acc_y:-0.03294, acc_z:-0.99811, gyro_x:0.00589, gyro_y:-0.0014, gyro_z:0.12116"
"acc_x:-0.06004, acc_y:-0.00925, acc_z:-1.00202, gyro_x:0.01016, gyro_y:0.00458, gyro_z:0.00284"
"acc_x:-0.01018, acc_y:-0.0042, acc_z:-1.00241, gyro_x:0.00909, gyro_y:0.01115, gyro_z:0.00228"
"acc_x:-0.01324, acc_y:0.01405, acc_z:-1.00311, gyro_x:0.009, gyro_y:0.00157, gyro_z:0.00398"
"acc_x:0.07314, acc_y:0.04031, acc_z:-1.02322, gyro_x:-0.01037, gyro_y:-0.03354, gyro_z:2.39195"
"acc_x:-0.00503, acc_y:-0.05767, acc_z:-1.01253, gyro_x:0.02381, gyro_y:0.04188, gyro_z:2.37582"
"acc_x:0.06389, acc_y:-0.00114, acc_z:-1.03985, gyro_x:0.07665, gyro_y:-0.05711, gyro_z:2.44338"
"acc_x:0.08559, acc_y:-0.02254, acc_z:-0.98643, gyro_x:0.00287, gyro_y:0.04239, gyro_z:2.55501"
"acc_x:0.10182, acc_y:0.00643, acc_z:-0.99084, gyro_x:0.01201, gyro_y:-0.04059, gyro_z:2.55992"
"acc_x:0.08726, acc_y:0.0702, acc_z:-0.97792, gyro_x:0.03027, gyro_y:-0.01711, gyro_z:2.45376"
"acc_x:-0.0213, acc_y:0.02118, acc_z:-1.00304, gyro_x:0.00947, gyro_y:0.02146, gyro_z:0.94475"
"acc_x:0.05008, acc_y:0.26774, acc_z:-1.00949, gyro_x:0.07149, gyro_y:-0.04294, gyro_z:-0.27887"
"acc_x:0.28131, acc_y:0.01641, acc_z:-1.00988, gyro_x:0.02358, gyro_y:0.02339, gyro_z:0.12303"
"acc_x:0.1, acc_y:0.12254, acc_z:-1.00653, gyro_x:0.02784, gyro_y:-0.07005, gyro_z:-0.12284"
"acc_x:-0.32625, acc_y:-0.03851, acc_z:-0.99731, gyro_x:-0.02525, gyro_y:0.0291, gyro_z:-0.04036"
"acc_x:0.28261, acc_y:0.00059, acc_z:-1.0247, gyro_x:-0.02218, gyro_y:0.03731, gyro_z:0.05708"
"acc_x:-0.25782, acc_y:0.03029, acc_z:-1.00362, gyro_x:0.01343, gyro_y:-0.03422, gyro_z:0.04863"
"acc_x:0.0295, acc_y:0.04427, acc_z:-1.00333, gyro_x:-0.0155, gyro_y:0.0507, gyro_z:-0.07044"
"acc_x:0.13153, acc_y:-0.02001, acc_z:-1.01934, gyro_x:0.04327, gyro_y:-0.03751, gyro_z:0.00475"
"acc_x:-0.27874, acc_y:-0.04324, acc_z:-0.99862, gyro_x:0.00428, gyro_y:0.02628, gyro_z:-0.03649"
"acc_x:0.19254, acc_y:0.11513, acc_z:-1.00049, gyro_x:0.00851, gyro_y:0.00501, gyro_z:0.03806"
"acc_x:-0.13108, acc_y:-0.01931, acc_z:-1.01542, gyro_x:0.00686, gyro_y:-0.04702, gyro_z:0.01814"
"acc_x:-0.02557, acc_y:0.10254, acc_z:-1.00315, gyro_x:-0.0284, gyro_y:0.04806, gyro_z:-0.08784"
"acc_x:0.02711, acc_y:0.0325, acc_z:-1.0053, gyro_x:0.00412, gyro_y:-0.00526, gyro_z:0.04929"
"acc_x:-0.07523, acc_y:-0.06529, acc_z:-0.99969, gyro_x:0.01326, gyro_y:0.0076, gyro_z:0.04318"
"acc_x:-0.02721, acc_y:0.00372, acc_z:-1.00217, gyro_x:0.00764, gyro_y:-0.0014, gyro_z:0.01543"
"acc_x:-0.03545, acc_y:0.01203, acc_z:-1.00082, gyro_x:0.00251, gyro_y:0.0095, gyro_z:-0.00285"
"acc_x:0.22462, acc_y:-0.01987, acc_z:-0.99682, gyro_x:0.01729, gyro_y:0.04538, gyro_z:0.10267"
"acc_x:0.19507, acc_y:0.0186, acc_z:-1.02121, gyro_x:-0.02608, gyro_y:0.0052, gyro_z:-0.05676"
"acc_x:-0.31649, acc_y:0.03926, acc_z:-1.00031, gyro_x:0.00798, gyro_y:-0.02327, gyro_z:-0.06599"
"acc_x:0.07079, acc_y:0.0344, acc_z:-0.9949, gyro_x:0.01758, gyro_y:0.06097, gyro_z:-0.00539"
"acc_x:0.08055, acc_y:-0.03052, acc_z:-1.00185, gyro_x:0.00016, gyro_y:-0.05057, gyro_z:0.03944"
"acc_x:-0.34053, acc_y:-0.06247, acc_z:-0.98211, gyro_x:0.01643, gyro_y:0.04064, gyro_z:0.16275"
"acc_x:0.25197, acc_y:0.01394, acc_z:-1.00642, gyro_x:0.00989, gyro_y:-0.01394, gyro_z:-0.07826"
"acc_x:-0.22701, acc_y:0.02161, acc_z:-1.00946, gyro_x:0.02648, gyro_y:-0.05208, gyro_z:0.00049"
"acc_x:0.05473, acc_y:0.02006, acc_z:-1.01439, gyro_x:-0.03098, gyro_y:0.03321, gyro_z:-0.16996"
"acc_x:0.03883, acc_y:0.01779, acc_z:-0.99788, gyro_x:0.00655, gyro_y:0.01061, gyro_z:0.20033"
"acc_x:-0.13326, acc_y:-0.0657, acc_z:-0.9925, gyro_x:0.02279, gyro_y:0.02582, gyro_z:-0.06774"
"acc_x:0.02818, acc_y:0.04919, acc_z:-1.00396, gyro_x:-0.00148, gyro_y:0.0021, gyro_z:-0.0636"
"acc_x:-0.02752, acc_y:0.00231, acc_z:-0.9994, gyro_x:-0.00245, gyro_y:0.00759, gyro_z:0.02477"
"acc_x:0.19011, acc_y:-0.00061, acc_z:-1.00023, gyro_x:0.00686, gyro_y:0.04633, gyro_z:-0.0031"
"acc_x:0.24124, acc_y:-0.00487, acc_z:-0.98233, gyro_x:0.00893, gyro_y:0.00408, gyro_z:-0.00286"
"acc_x:-0.33928, acc_y:0.03167, acc_z:-1.00728, gyro_x:0.01227, gyro_y:0.02262, gyro_z:-0.08164"
"acc_x:0.08882, acc_y:0.03262, acc_z:-1.01098, gyro_x:-0.01455, gyro_y:0.04261, gyro_z:0.0026"
"acc_x:0.06557, acc_y:-0.03625, acc_z:-1.04478, gyro_x:-0.02981, gyro_y:-0.02654, gyro_z:0.05364"
"acc_x:-0.32628, acc_y:0.06611, acc_z:-0.98985, gyro_x:-0.00505, gyro_y:0.011, gyro_z:-0.09621"
"acc_x:0.26899, acc_y:0.01465, acc_z:-0.99115, gyro_x:0.03945, gyro_y:0.03374, gyro_z:0.14762"
"acc_x:-0.20068, acc_y:0.00686, acc_z:-0.98062, gyro_x:0.00759, gyro_y:-0.00939, gyro_z:-0.02411"
"acc_x:-0.00823, acc_y:-0.11353, acc_z:-1.02227, gyro_x:0.01267, gyro_y:-0.01805, gyro_z:0.20656"
"acc_x:-0.02125, acc_y:0.03717, acc_z:-0.99531, gyro_x:0.01233, gyro_y:0.01884, gyro_z:-0.01389"
"acc_x:-0.05875, acc_y:0.00348, acc_z:-1.00191, gyro_x:0.01323, gyro_y:0.00166, gyro_z:0.04123"
"acc_x:-0.0059, acc_y:0.01771, acc_z:-1.00231, gyro_x:0.0065, gyro_y:0.01178, gyro_z:0.00123"
"acc_x:-0.0139, acc_y:-0.02644, acc_z:-0.98586, gyro_x:0.02195, gyro_y:0.04081, gyro_z:0.069"
"acc_x:0.01291, acc_y:0.02855, acc_z:-1.03134, gyro_x:-0.00563, gyro_y:-0.08246, gyro_z:2.30353"
"acc_x:-0.02549, acc_y:-0.04987, acc_z:-1.02919, gyro_x:-0.02946, gyro_y:0.01563, gyro_z:2.41534"
"acc_x:0.06503, acc_y:-0.0209, acc_z:-1.00963, gyro_x:-0.04328, gyro_y:0.0453, gyro_z:2.5003"
"acc_x:0.11056, acc_y:-0.023, acc_z:-1.0261, gyro_x:0.00976, gyro_y:0.03255, gyro_z:2.52599"
"acc_x:0.08284, acc_y:-0.01234, acc_z:-0.99375, gyro_x:0.02164, gyro_y:0.00868, gyro_z:2.57592"
"acc_x:0.11581, acc_y:0.22447, acc_z:-1.00178, gyro_x:-0.03891, gyro_y:-0.03276, gyro_z:2.05614"
"acc_x:-0.01034, acc_y:0.02836, acc_z:-1.00374, gyro_x:0.01871, gyro_y:0.04088, gyro_z:0.94706"
"acc_x:0.03431, acc_y:0.00664, acc_z:-1.00093, gyro_x:0.07782, gyro_y:0.05094, gyro_z:-0.49995"
"acc_x:0.30645, acc_y:0.10275, acc_z:-1.02333, gyro_x:-0.00161, gyro_y:0.04006, gyro_z:-0.02937"
"acc_x:0.04382, acc_y:0.27294, acc_z:-1.00632, gyro_x:-0.02309, gyro_y:-0.08671, gyro_z:-0.11565"
"acc_x:0.24091, acc_y:0.04987, acc_z:-1.00164, gyro_x:0.01801, gyro_y:0.0157, gyro_z:0.04117"
"acc_x:0.24091, acc_y:0.04987, acc_z:-1.00164, gyro_x:0.01801, gyro_y:0.0157, gyro_z:0.04117"
"acc_x:-0.2636, acc_y:0.03421, acc_z:-0.98752, gyro_x:0.00741, gyro_y:-0.0056, gyro_z:0.01716"
"acc_x:0.12746, acc_y:-0.01268, acc_z:-1.00479, gyro_x:0.03071, gyro_y:-0.0474, gyro_z:0.07842"
"acc_x:-0.24299, acc_y:0.08961, acc_z:-0.9831, gyro_x:-0.01639, gyro_y:0.0513, gyro_z:-0.25965"
"acc_x:0.16365, acc_y:0.07069, acc_z:-1.00259, gyro_x:0.00991, gyro_y:-0.00168, gyro_z:0.17924"
"acc_x:-0.1226, acc_y:0.01404, acc_z:-0.99976, gyro_x:0.02371, gyro_y:-0.00552, gyro_z:-0.04119"
"acc_x:0.01966, acc_y:0.02351, acc_z:-1.01383, gyro_x:-0.01505, gyro_y:0.00483, gyro_z:0.04944"
"acc_x:0.03444, acc_y:0.07831, acc_z:-1.00351, gyro_x:0.00645, gyro_y:0.0059, gyro_z:-0.05886"
"acc_x:-0.05925, acc_y:0.01453, acc_z:-1.00059, gyro_x:0.00964, gyro_y:0.02043, gyro_z:-0.02579"
"acc_x:9e-05, acc_y:0.0324, acc_z:-1.00866, gyro_x:-0.00315, gyro_y:0.01378, gyro_z:-0.02156"
"acc_x:0.02363, acc_y:0.03351, acc_z:-0.99804, gyro_x:-0.00438, gyro_y:0.00949, gyro_z:-0.05882"
"acc_x:0.1714, acc_y:0.02334, acc_z:-0.99772, gyro_x:0.01112, gyro_y:0.05485, gyro_z:-0.04528"
"acc_x:0.29589, acc_y:0.07548, acc_z:-0.99875, gyro_x:0.02013, gyro_y:0.02887, gyro_z:-0.00323"
"acc_x:-0.34375, acc_y:-0.0161, acc_z:-1.00471, gyro_x:-0.00645, gyro_y:0.03904, gyro_z:-0.04293"
"acc_x:0.01606, acc_y:-0.02955, acc_z:-1.01213, gyro_x:-0.03228, gyro_y:0.06088, gyro_z:0.01355"
"acc_x:0.10877, acc_y:0.00983, acc_z:-1.01701, gyro_x:0.00053, gyro_y:-0.06636, gyro_z:0.00938"
"acc_x:-0.28052, acc_y:0.00773, acc_z:-0.99582, gyro_x:-0.00656, gyro_y:0.0471, gyro_z:-0.12067"
"acc_x:0.16167, acc_y:0.12181, acc_z:-1.00064, gyro_x:-0.04734, gyro_y:0.03073, gyro_z:0.10938"
"acc_x:-0.127, acc_y:0.01389, acc_z:-1.0117, gyro_x:0.02243, gyro_y:-0.02929, gyro_z:0.02128"
"acc_x:-0.02213, acc_y:0.06659, acc_z:-1.01028, gyro_x:-0.01043, gyro_y:0.02909, gyro_z:-0.07199"
"acc_x:0.08522, acc_y:0.00157, acc_z:-1.00388, gyro_x:-0.00134, gyro_y:-0.0018, gyro_z:-0.06429"
"acc_x:-0.1068, acc_y:0.0396, acc_z:-0.9988, gyro_x:9e-05, gyro_y:0.01723, gyro_z:0.02715"
"acc_x:0.0317, acc_y:0.00537, acc_z:-1.00209, gyro_x:-0.00578, gyro_y:0.01313, gyro_z:0.03173"
"acc_x:-0.01872, acc_y:0.00282, acc_z:-1.00127, gyro_x:0.00667, gyro_y:0.01203, gyro_z:0.01953"
"acc_x:0.17376, acc_y:-0.06662, acc_z:-1.00603, gyro_x:0.0232, gyro_y:0.01964, gyro_z:0.06928"
"acc_x:0.26366, acc_y:0.06316, acc_z:-1.00537, gyro_x:0.06167, gyro_y:-0.00766, gyro_z:-0.06334"
"acc_x:-0.3253, acc_y:-0.01988, acc_z:-0.98939, gyro_x:-0.01027, gyro_y:-0.03903, gyro_z:-0.01874"
"acc_x:0.05538, acc_y:0.13429, acc_z:-0.99558, gyro_x:-0.01398, gyro_y:0.05621, gyro_z:-0.15595"
"acc_x:0.03359, acc_y:0.01154, acc_z:-0.96688, gyro_x:0.04244, gyro_y:-0.00623, gyro_z:-0.01554"
"acc_x:-0.2584, acc_y:0.03751, acc_z:-1.00422, gyro_x:-0.01448, gyro_y:0.01494, gyro_z:0.02009"
"acc_x:0.20899, acc_y:0.01061, acc_z:-1.00341, gyro_x:0.03954, gyro_y:0.00256, gyro_z:0.01721"
"acc_x:-0.17225, acc_y:0.02746, acc_z:-0.97968, gyro_x:0.00289, gyro_y:-0.05119, gyro_z:0.03387"
"acc_x:-0.02553, acc_y:-0.07649, acc_z:-0.99796, gyro_x:-0.00631, gyro_y:0.04195, gyro_z:-0.11914"
"acc_x:0.01671, acc_y:0.04325, acc_z:-0.99821, gyro_x:3e-05, gyro_y:0.01179, gyro_z:0.18888"
